run_time,horizon,max_depth,learning_rate,n_estimators,n_train,n_test,mae,rmse,mae_naive,edge_vs_naive_pct,direction_acc,clf_test_acc,reg_feature_importance,clf_feature_importance
2026-07-28T14:24:49.067936+00:00,2,5,0.03,400,592,105,47.195439665261006,68.5408707190955,47.00380952381023,-0.4076906603787098,0.5428571428571428,0.5333333333333333,"{""ema_21"": 0.05997199937701225, ""ema_9"": 0.046500999480485916, ""vwap"": 0.042024001479148865, ""close_lag_2"": 0.04090400040149689, ""close_lag_5"": 0.039041001349687576, ""atr_14"": 0.0387750007212162, ""sma_20"": 0.037372998893260956, ""bb_mid"": 0.035130999982357025, ""ema_50"": 0.0346050001680851, ""return_15"": 0.03400000184774399, ""coinbase_spread"": 0.032993998378515244, ""macd"": 0.03282900154590607, ""return_5"": 0.032614998519420624, ""macd_signal"": 0.032492998987436295, ""volatility_15"": 0.032294999808073044}","{""regime_rsi_14"": 0.05195299908518791, ""ema_21"": 0.04728800058364868, ""bb_upper"": 0.04578699916601181, ""vwap"": 0.04218899831175804, ""close_lag_3"": 0.037330999970436096, ""bb_lower"": 0.03724699839949608, ""coinbase_spread"": 0.03695699945092201, ""macd_signal"": 0.03601500019431114, ""macd"": 0.03587799891829491, ""close_lag_5"": 0.03539099916815758, ""rsi_14"": 0.03395799919962883, ""volatility_15"": 0.033303000032901764, ""obv"": 0.03282200172543526, ""ema_50"": 0.03214599937200546, ""stoch_k"": 0.03166100010275841}"
2026-07-28T14:26:49.006812+00:00,5,4,0.05,300,586,105,78.68630862667473,113.74254779488354,78.22952380952428,-0.5839033588682496,0.580952380952381,0.6285714285714286,"{""close_lag_1"": 0.10086999833583832, ""ema_9"": 0.06041000038385391, ""close_lag_2"": 0.047763001173734665, ""bb_mid"": 0.04568599909543991, ""sma_20"": 0.04353399947285652, ""ema_21"": 0.041388001292943954, ""regime_rsi_14"": 0.03803100064396858, ""stoch_d"": 0.03689099848270416, ""regime_close_vs_ema50"": 0.035822998732328415, ""vwap"": 0.03356600180268288, ""macd"": 0.031738001853227615, ""close_lag_3"": 0.02999499998986721, ""bb_upper"": 0.029749000445008278, ""volatility_15"": 0.029347000643610954, ""atr_14"": 0.029287999495863914}","{""ema_21"": 0.09397300332784653, ""regime_rsi_14"": 0.054416000843048096, ""bb_lower"": 0.04494199901819229, ""sma_20"": 0.044436998665332794, ""vwap"": 0.043090999126434326, ""close_lag_1"": 0.041039999574422836, ""atr_14"": 0.03959900140762329, ""bb_mid"": 0.037390999495983124, ""macd"": 0.03723699972033501, ""bb_upper"": 0.03641099855303764, ""obv"": 0.03611600026488304, ""volatility_15"": 0.034644000232219696, ""stoch_k"": 0.032561998814344406, ""ema_9"": 0.03192500025033951, ""regime_close_vs_ema50"": 0.030129000544548035}"
2026-07-28T14:28:49.133434+00:00,5,5,0.03,400,586,105,79.65783931630008,113.47595669171662,78.68380952380997,-1.23790370393209,0.5714285714285714,0.6095238095238096,"{""close_lag_1"": 0.07765299826860428, ""ema_9"": 0.07058499753475189, ""close_lag_3"": 0.046592000871896744, ""regime_close_vs_ema50"": 0.04385700076818466, ""vwap"": 0.03757200017571449, ""bb_mid"": 0.03751600161194801, ""regime_rsi_14"": 0.03744500130414963, ""sma_20"": 0.03540800139307976, ""bb_upper"": 0.03405899927020073, ""volatility_15"": 0.032986000180244446, ""ema_21"": 0.032148998230695724, ""close_lag_10"": 0.030886000022292137, ""macd"": 0.03074200078845024, ""return_5"": 0.030260000377893448, ""bb_width"": 0.02992900088429451}","{""ema_21"": 0.08229000121355057, ""regime_rsi_14"": 0.054072000086307526, ""sma_20"": 0.045719001442193985, ""vwap"": 0.044899001717567444, ""bb_upper"": 0.04280700162053108, ""bb_lower"": 0.03902500122785568, ""close_lag_1"": 0.038398001343011856, ""ema_9"": 0.03755300119519234, ""macd"": 0.03712499886751175, ""obv"": 0.034630000591278076, ""regime_close_vs_ema50"": 0.03376099839806557, ""atr_14"": 0.033668000251054764, ""close_lag_3"": 0.03233899921178818, ""bb_width"": 0.031957998871803284, ""volatility_15"": 0.03047800064086914}"
2026-07-28T14:30:48.309363+00:00,5,3,0.05,200,586,105,82.66391811228948,118.78490631035869,78.93238095238145,-4.727511212615266,0.5238095238095238,0.6285714285714286,"{""ema_9"": 0.09653899818658829, ""close_lag_1"": 0.0703980028629303, ""bb_mid"": 0.05146099999547005, ""close_lag_2"": 0.046163998544216156, ""sma_20"": 0.04496200010180473, ""ema_21"": 0.0447550006210804, ""regime_close_vs_ema50"": 0.04306599870324135, ""regime_rsi_14"": 0.040091000497341156, ""vwap"": 0.0332689993083477, ""macd"": 0.03274799883365631, ""bb_upper"": 0.030912000685930252, ""ema_50"": 0.029624000191688538, ""stoch_k"": 0.029347000643610954, ""return_5"": 0.029232999309897423, ""stoch_d"": 0.02856599912047386}","{""ema_21"": 0.09352099895477295, ""regime_rsi_14"": 0.04838100075721741, ""sma_20"": 0.04794299975037575, ""bb_mid"": 0.04584699869155884, ""vwap"": 0.041234999895095825, ""bb_lower"": 0.039868999272584915, ""close_lag_1"": 0.03882800042629242, ""coinbase_spread"": 0.03612799942493439, ""bb_upper"": 0.035043999552726746, ""atr_14"": 0.03401999920606613, ""macd_signal"": 0.03390499949455261, ""regime_close_vs_ema50"": 0.03263000026345253, ""macd"": 0.03251900151371956, ""bb_width"": 0.032354000955820084, ""ema_50"": 0.03231000155210495}"
2026-07-28T14:33:56.488590+00:00,10,3,0.1,150,577,104,120.75526304949982,169.65753618523038,120.77115384615402,0.013157774972032866,0.5480769230769231,0.49038461538461536,"{""ema_9"": 0.12848900258541107, ""close_lag_1"": 0.10418900102376938, ""ema_21"": 0.093299999833107, ""bb_mid"": 0.06960199773311615, ""bb_width"": 0.037877000868320465, ""regime_rsi_14"": 0.036935001611709595, ""close_lag_2"": 0.03352599963545799, ""sma_20"": 0.03227600082755089, ""regime_close_vs_ema50"": 0.03170099854469299, ""atr_14"": 0.030590999871492386, ""ema_50"": 0.028137000277638435, ""volatility_15"": 0.027360999956727028, ""vwap"": 0.02735299989581108, ""rsi_14"": 0.027024999260902405, ""stoch_k"": 0.02549399994313717}","{""ema_9"": 0.10651899874210358, ""close_lag_1"": 0.09110800176858902, ""sma_20"": 0.05264800041913986, ""regime_rsi_14"": 0.04896799847483635, ""regime_close_vs_ema50"": 0.04814299941062927, ""bb_mid"": 0.04372499883174896, ""bb_lower"": 0.04044799879193306, ""ema_21"": 0.037845999002456665, ""macd"": 0.03580600023269653, ""vwap"": 0.03308999910950661, ""obv"": 0.030084999278187752, ""atr_14"": 0.030045000836253166, ""return_5"": 0.02908100001513958, ""bb_upper"": 0.028877999633550644, ""bb_width"": 0.028641000390052795}"
2026-07-28T14:35:56.891906+00:00,5,5,0.03,400,586,105,80.51736230015806,114.20814243285089,75.4142857142862,-6.766724019909604,0.5333333333333333,0.6190476190476191,"{""close_lag_1"": 0.08277600258588791, ""ema_9"": 0.07436099648475647, ""sma_20"": 0.04433500021696091, ""close_lag_2"": 0.04420299828052521, ""regime_rsi_14"": 0.036931999027729034, ""bb_mid"": 0.0368570014834404, ""close_lag_3"": 0.03512100130319595, ""vwap"": 0.0348379984498024, ""regime_close_vs_ema50"": 0.03414899855852127, ""volatility_15"": 0.03378099948167801, ""bb_upper"": 0.03226799890398979, ""macd_hist"": 0.03222599998116493, ""obv"": 0.03210199996829033, ""return_15"": 0.03132399916648865, ""macd"": 0.03109700046479702}","{""ema_21"": 0.08018100261688232, ""regime_rsi_14"": 0.05006999894976616, ""sma_20"": 0.041721999645233154, ""bb_upper"": 0.04050799831748009, ""vwap"": 0.040382999926805496, ""regime_close_vs_ema50"": 0.040151000022888184, ""bb_lower"": 0.03854899853467941, ""bb_mid"": 0.03779499977827072, ""ema_50"": 0.036423999816179276, ""close_lag_3"": 0.03516500070691109, ""ema_9"": 0.03449200093746185, ""atr_14"": 0.034170001745224, ""stoch_k"": 0.03410099819302559, ""macd"": 0.03336000069975853, ""close_lag_1"": 0.03332500159740448}"
2026-07-28T14:37:58.085561+00:00,10,5,0.03,400,577,104,116.54571856701631,165.61198459751748,121.55384615384628,4.120089775268292,0.5961538461538461,0.6346153846153846,"{""close_lag_1"": 0.1734970062971115, ""ema_9"": 0.10985399782657623, ""regime_rsi_14"": 0.04086099937558174, ""ema_21"": 0.04046199843287468, ""close_lag_5"": 0.0365930013358593, ""regime_close_vs_ema50"": 0.03557699918746948, ""bb_width"": 0.03477200120687485, ""bb_upper"": 0.03188600018620491, ""ema_50"": 0.031780000776052475, ""vwap"": 0.03158000111579895, ""sma_20"": 0.030277999117970467, ""bb_mid"": 0.029846999794244766, ""obv"": 0.029047999531030655, ""bb_lower"": 0.028068000450730324, ""rsi_14"": 0.02761399932205677}","{""close_lag_1"": 0.09406699985265732, ""regime_close_vs_ema50"": 0.06623899936676025, ""ema_9"": 0.06277800351381302, ""sma_20"": 0.053633999079465866, ""regime_rsi_14"": 0.049963001161813736, ""rsi_14"": 0.03802400082349777, ""ema_50"": 0.03740299865603447, ""macd"": 0.036187998950481415, ""vwap"": 0.03592599928379059, ""close_lag_3"": 0.0333780013024807, ""close_lag_2"": 0.032628998160362244, ""atr_14"": 0.03199400007724762, ""ema_21"": 0.03189999982714653, ""bb_width"": 0.02859099954366684, ""macd_signal"": 0.02844199910759926}"
2026-07-28T14:39:57.008129+00:00,10,5,0.03,400,577,104,119.18870655659374,167.14878319330214,122.03173076923086,2.329741776762507,0.5480769230769231,0.5961538461538461,"{""close_lag_1"": 0.1329440027475357, ""ema_9"": 0.1270650029182434, ""ema_21"": 0.057544998824596405, ""regime_rsi_14"": 0.039466001093387604, ""regime_close_vs_ema50"": 0.0375090017914772, ""obv"": 0.03690899908542633, ""bb_width"": 0.031817998737096786, ""close_lag_5"": 0.03145400062203407, ""volatility_15"": 0.030930999666452408, ""vwap"": 0.030148999765515327, ""bb_lower"": 0.029726000502705574, ""close_lag_2"": 0.029566999524831772, ""ema_50"": 0.029388999566435814, ""sma_20"": 0.028888000175356865, ""rsi_14"": 0.027931999415159225}","{""close_lag_1"": 0.09243299812078476, ""regime_close_vs_ema50"": 0.06620299816131592, ""ema_9"": 0.06391099840402603, ""sma_20"": 0.05881499871611595, ""regime_rsi_14"": 0.04908600077033043, ""bb_mid"": 0.042899999767541885, ""ema_21"": 0.0389150008559227, ""rsi_14"": 0.03594199940562248, ""close_lag_2"": 0.034591998904943466, ""atr_14"": 0.03407299891114235, ""vwap"": 0.03374800086021423, ""ema_50"": 0.03264399990439415, ""macd"": 0.030364999547600746, ""return_5"": 0.029918000102043152, ""bb_lower"": 0.02890699915587902}"
2026-07-28T14:41:56.832659+00:00,10,5,0.03,400,577,104,117.45967400538247,165.60954307595813,124.2942307692309,5.498691871336899,0.5961538461538461,0.5769230769230769,"{""close_lag_1"": 0.12717300653457642, ""ema_9"": 0.10774700343608856, ""ema_21"": 0.06203899905085564, ""bb_mid"": 0.04798499867320061, ""regime_rsi_14"": 0.04237600043416023, ""sma_20"": 0.04217499867081642, ""regime_close_vs_ema50"": 0.03985099866986275, ""ema_50"": 0.031874001026153564, ""bb_upper"": 0.02994599938392639, ""bb_width"": 0.02947399951517582, ""close_lag_2"": 0.02935199998319149, ""volatility_15"": 0.029162999242544174, ""macd_signal"": 0.02913600020110607, ""vwap"": 0.02845899946987629, ""rsi_14"": 0.027569999918341637}","{""close_lag_1"": 0.09408300369977951, ""regime_close_vs_ema50"": 0.06693600118160248, ""sma_20"": 0.05431399866938591, ""ema_9"": 0.053412001579999924, ""ema_21"": 0.05289100110530853, ""regime_rsi_14"": 0.05013899877667427, ""vwap"": 0.03810400143265724, ""macd"": 0.03606100007891655, ""ema_50"": 0.03487800061702728, ""rsi_14"": 0.03320999816060066, ""bb_upper"": 0.032788001000881195, ""atr_14"": 0.03234900161623955, ""return_5"": 0.030773000791668892, ""bb_lower"": 0.03060399927198887, ""obv"": 0.029343999922275543}"
2026-07-28T14:43:57.998155+00:00,15,5,0.03,400,568,103,144.8790954342744,189.77115068691162,163.03495145631072,11.136174090192943,0.6796116504854369,0.7087378640776699,"{""close_lag_1"": 0.1429309993982315, ""ema_9"": 0.09546999633312225, ""bb_mid"": 0.07653500139713287, ""obv"": 0.04563299939036369, ""vwap"": 0.045340001583099365, ""regime_close_vs_ema50"": 0.04470499977469444, ""regime_rsi_14"": 0.03679199889302254, ""ema_21"": 0.035151999443769455, ""macd_signal"": 0.033806998282670975, ""rsi_14"": 0.03301899880170822, ""sma_20"": 0.032976001501083374, ""return_15"": 0.031029999256134033, ""bb_width"": 0.02944999933242798, ""ema_50"": 0.029205000028014183, ""stoch_d"": 0.02438100054860115}","{""regime_close_vs_ema50"": 0.06686200201511383, ""ema_9"": 0.06363700330257416, ""close_lag_1"": 0.06151900067925453, ""bb_mid"": 0.05958300083875656, ""vwap"": 0.05789799988269806, ""sma_20"": 0.0512470006942749, ""rsi_14"": 0.04478299990296364, ""ema_50"": 0.04107299819588661, ""bb_upper"": 0.038141001015901566, ""bb_width"": 0.03797899931669235, ""ema_21"": 0.03719700127840042, ""regime_rsi_14"": 0.03351299837231636, ""close_lag_10"": 0.032666001468896866, ""stoch_d"": 0.03159400075674057, ""bb_lower"": 0.03144599869847298}"
2026-07-28T14:46:48.682011+00:00,10,4,0.05,300,577,104,119.45969084587286,164.6158502452475,130.6009615384616,8.530772332260108,0.6153846153846154,0.6538461538461539,"{""bb_mid"": 0.15474900603294373, ""close_lag_1"": 0.12168599665164948, ""ema_9"": 0.12031500041484833, ""close_lag_2"": 0.04958000034093857, ""regime_close_vs_ema50"": 0.038561999797821045, ""regime_rsi_14"": 0.03540400043129921, ""close_lag_5"": 0.02764200046658516, ""vwap"": 0.027055999264121056, ""bb_lower"": 0.025676000863313675, ""rsi_14"": 0.025374000892043114, ""macd_signal"": 0.0238220002502203, ""ema_50"": 0.023492999374866486, ""obv"": 0.022853000089526176, ""stoch_k"": 0.022172000259160995, ""bb_width"": 0.022019999101758003}","{""close_lag_1"": 0.09293100237846375, ""ema_9"": 0.06730999797582626, ""regime_close_vs_ema50"": 0.06410499662160873, ""bb_mid"": 0.06358999758958817, ""regime_rsi_14"": 0.04808799922466278, ""vwap"": 0.035332001745700836, ""ema_50"": 0.03488200157880783, ""sma_20"": 0.03449700027704239, ""rsi_14"": 0.03349199891090393, ""stoch_k"": 0.032892998307943344, ""macd"": 0.032722000032663345, ""atr_14"": 0.032554998993873596, ""obv"": 0.03156699985265732, ""macd_signal"": 0.029867000877857208, ""bb_lower"": 0.027007000520825386}"
2026-07-28T14:48:49.108819+00:00,10,5,0.03,400,577,104,121.45546060983976,167.90920738300272,132.92019230769236,8.625274684611718,0.6442307692307693,0.6442307692307693,"{""close_lag_1"": 0.12588900327682495, ""ema_9"": 0.0956450030207634, ""ema_21"": 0.06972099840641022, ""regime_close_vs_ema50"": 0.051830001175403595, ""regime_rsi_14"": 0.039475999772548676, ""close_lag_5"": 0.03717999905347824, ""close_lag_2"": 0.03497600182890892, ""ema_50"": 0.03489900007843971, ""sma_20"": 0.03400599956512451, ""vwap"": 0.0334319993853569, ""rsi_14"": 0.03046499937772751, ""close_lag_3"": 0.02810700051486492, ""macd_signal"": 0.027437999844551086, ""bb_lower"": 0.02666500024497509, ""bb_width"": 0.026133999228477478}","{""close_lag_1"": 0.10520099848508835, ""ema_9"": 0.05923900008201599, ""regime_close_vs_ema50"": 0.05592599883675575, ""regime_rsi_14"": 0.0513250008225441, ""sma_20"": 0.04623899981379509, ""ema_50"": 0.04086099937558174, ""ema_21"": 0.038791000843048096, ""atr_14"": 0.03708900138735771, ""vwap"": 0.03560800105333328, ""macd"": 0.035482000559568405, ""rsi_14"": 0.034811001271009445, ""bb_upper"": 0.03243400156497955, ""close_lag_3"": 0.031397998332977295, ""obv"": 0.030628999695181847, ""macd_signal"": 0.029085999354720116}"
2026-07-28T14:50:48.819245+00:00,10,4,0.05,300,577,104,126.8520589831359,171.7340041320169,136.82307692307697,7.2875264642285815,0.625,0.5961538461538461,"{""close_lag_1"": 0.1321669965982437, ""ema_9"": 0.08570200204849243, ""ema_21"": 0.06353999674320221, ""regime_close_vs_ema50"": 0.04327600076794624, ""bb_mid"": 0.03878999873995781, ""regime_rsi_14"": 0.03862600028514862, ""bb_upper"": 0.034956999123096466, ""macd_hist"": 0.03428800031542778, ""ema_50"": 0.032940998673439026, ""bb_width"": 0.03265099972486496, ""sma_20"": 0.031170999631285667, ""macd_signal"": 0.029391000047326088, ""vwap"": 0.029318999499082565, ""volatility_15"": 0.028932999819517136, ""stoch_k"": 0.028077999129891396}","{""close_lag_1"": 0.10354399681091309, ""regime_close_vs_ema50"": 0.06910700350999832, ""regime_rsi_14"": 0.051660001277923584, ""ema_9"": 0.04937399923801422, ""sma_20"": 0.04098299890756607, ""atr_14"": 0.03820300102233887, ""ema_50"": 0.03752300143241882, ""rsi_14"": 0.03750099986791611, ""ema_21"": 0.03601200133562088, ""macd"": 0.03505999967455864, ""vwap"": 0.03502200171351433, ""bb_upper"": 0.03303999826312065, ""obv"": 0.03279700130224228, ""bb_lower"": 0.03169199824333191, ""bb_mid"": 0.03042300045490265}"
2026-07-28T14:52:48.406385+00:00,15,5,0.03,400,568,103,153.63449744946743,198.0508160280764,178.1388349514565,13.75575264577574,0.6990291262135923,0.7281553398058253,"{""close_lag_1"": 0.14282600581645966, ""ema_9"": 0.11108499765396118, ""regime_close_vs_ema50"": 0.0634320005774498, ""vwap"": 0.05036599934101105, ""regime_rsi_14"": 0.0435589998960495, ""obv"": 0.03711999952793121, ""close_lag_2"": 0.03688199818134308, ""sma_20"": 0.03610299900174141, ""ema_50"": 0.033073000609874725, ""bb_mid"": 0.03247300162911415, ""macd_signal"": 0.03245599940419197, ""bb_lower"": 0.0313900001347065, ""rsi_14"": 0.03028699941933155, ""ema_21"": 0.02511800080537796, ""bb_width"": 0.024954000487923622}","{""regime_close_vs_ema50"": 0.08599600195884705, ""bb_mid"": 0.07005199790000916, ""close_lag_1"": 0.06628300249576569, ""ema_21"": 0.05800500139594078, ""ema_9"": 0.05016700178384781, ""vwap"": 0.04969999939203262, ""sma_20"": 0.04676499962806702, ""rsi_14"": 0.041384998708963394, ""ema_50"": 0.04119599983096123, ""bb_upper"": 0.040327999740839005, ""close_lag_2"": 0.03329300135374069, ""bb_lower"": 0.032669998705387115, ""close_lag_10"": 0.03130900114774704, ""regime_rsi_14"": 0.030640000477433205, ""bb_width"": 0.03060399927198887}"
2026-07-28T14:54:48.823095+00:00,15,3,0.1,150,568,103,152.86198083712083,195.91737821418593,181.46310679611668,15.761399914270571,0.7087378640776699,0.7281553398058253,"{""close_lag_1"": 0.15022900700569153, ""ema_9"": 0.1283539980649948, ""return_15"": 0.06463500112295151, ""regime_close_vs_ema50"": 0.06308799982070923, ""sma_20"": 0.047958001494407654, ""ema_50"": 0.0448560006916523, ""vwap"": 0.04373599961400032, ""regime_rsi_14"": 0.0389849990606308, ""rsi_14"": 0.03735499829053879, ""ema_21"": 0.033810000866651535, ""obv"": 0.0318869985640049, ""bb_upper"": 0.029789000749588013, ""macd_signal"": 0.026424000039696693, ""stoch_k"": 0.025175999850034714, ""close_lag_3"": 0.023933999240398407}","{""close_lag_1"": 0.09821999818086624, ""regime_close_vs_ema50"": 0.08309999853372574, ""sma_20"": 0.0662660002708435, ""bb_mid"": 0.0617000013589859, ""rsi_14"": 0.05120500177145004, ""vwap"": 0.049720000475645065, ""ema_9"": 0.04393500089645386, ""bb_width"": 0.03903700038790703, ""bb_lower"": 0.03700299933552742, ""bb_upper"": 0.03615200147032738, ""ema_50"": 0.03461499884724617, ""regime_rsi_14"": 0.03424200043082237, ""close_lag_10"": 0.029140999540686607, ""macd_hist"": 0.02843100018799305, ""obv"": 0.025784000754356384}"
2026-07-28T14:56:49.209495+00:00,10,5,0.03,400,577,104,124.03155803388123,167.30293517074145,141.14903846153854,12.12723842417221,0.6634615384615384,0.6442307692307693,"{""close_lag_1"": 0.14242500066757202, ""ema_9"": 0.1046300008893013, ""regime_close_vs_ema50"": 0.04913699999451637, ""regime_rsi_14"": 0.0444520004093647, ""sma_20"": 0.039583999663591385, ""vwap"": 0.03560300171375275, ""ema_21"": 0.03440900146961212, ""stoch_d"": 0.032885998487472534, ""bb_upper"": 0.030988000333309174, ""ema_50"": 0.03095100075006485, ""bb_lower"": 0.030276000499725342, ""bb_width"": 0.028880000114440918, ""rsi_14"": 0.02836799994111061, ""obv"": 0.02778499945998192, ""macd_signal"": 0.02758299931883812}","{""close_lag_1"": 0.07938200235366821, ""regime_close_vs_ema50"": 0.06538700312376022, ""ema_9"": 0.06454499810934067, ""regime_rsi_14"": 0.05084399878978729, ""sma_20"": 0.04659299924969673, ""ema_21"": 0.04232899844646454, ""ema_50"": 0.038823001086711884, ""vwap"": 0.0366940014064312, ""rsi_14"": 0.03310900181531906, ""macd"": 0.03306800127029419, ""close_lag_2"": 0.03203300014138222, ""obv"": 0.030546000227332115, ""atr_14"": 0.03053399920463562, ""macd_hist"": 0.030292000621557236, ""bb_lower"": 0.0295609999448061}"
2026-07-28T14:58:48.883411+00:00,10,5,0.03,400,577,104,126.96138595296816,167.42362293535936,141.19615384615392,10.081554989589758,0.6538461538461539,0.6730769230769231,"{""ema_9"": 0.13984300196170807, ""close_lag_1"": 0.11486200243234634, ""regime_close_vs_ema50"": 0.05460900068283081, ""ema_21"": 0.05444600060582161, ""regime_rsi_14"": 0.0423320010304451, ""close_lag_5"": 0.0358709990978241, ""ema_50"": 0.033546000719070435, ""stoch_d"": 0.03277700021862984, ""macd_signal"": 0.03109000064432621, ""vwap"": 0.029795000329613686, ""bb_upper"": 0.02889000065624714, ""bb_mid"": 0.028775999322533607, ""bb_lower"": 0.027546999976038933, ""sma_20"": 0.02718299999833107, ""macd"": 0.025769999250769615}","{""close_lag_1"": 0.0866750031709671, ""regime_close_vs_ema50"": 0.07239499688148499, ""bb_mid"": 0.055316999554634094, ""regime_rsi_14"": 0.04781400039792061, ""ema_9"": 0.04659999907016754, ""sma_20"": 0.0454460009932518, ""ema_21"": 0.0440870001912117, ""macd"": 0.03779099881649017, ""ema_50"": 0.034359999001026154, ""macd_hist"": 0.03409299999475479, ""vwap"": 0.032944999635219574, ""atr_14"": 0.03150999918580055, ""bb_lower"": 0.03142499923706055, ""rsi_14"": 0.031199999153614044, ""obv"": 0.03077000007033348}"
2026-07-28T15:00:49.020727+00:00,10,5,0.03,400,577,104,126.6776583566688,166.01240234645462,141.20480769230772,10.287999093695381,0.625,0.625,"{""ema_9"": 0.10847099870443344, ""close_lag_1"": 0.10402999818325043, ""ema_21"": 0.08060800284147263, ""regime_close_vs_ema50"": 0.05674299970269203, ""close_lag_5"": 0.04422299936413765, ""regime_rsi_14"": 0.04356199875473976, ""vwap"": 0.03407600149512291, ""ema_50"": 0.031397998332977295, ""macd_signal"": 0.030361000448465347, ""bb_lower"": 0.029032999649643898, ""bb_width"": 0.02901500090956688, ""rsi_14"": 0.02897999994456768, ""macd_hist"": 0.027868999168276787, ""close_lag_2"": 0.02689399942755699, ""atr_14"": 0.025608999654650688}","{""bb_mid"": 0.07794699817895889, ""close_lag_1"": 0.076105996966362, ""regime_close_vs_ema50"": 0.0615059994161129, ""ema_9"": 0.056373998522758484, ""sma_20"": 0.051259998232126236, ""regime_rsi_14"": 0.049306001514196396, ""ema_21"": 0.044516000896692276, ""vwap"": 0.03686400130391121, ""rsi_14"": 0.03654000163078308, ""macd_hist"": 0.03646000102162361, ""macd"": 0.035941001027822495, ""ema_50"": 0.0318089984357357, ""bb_upper"": 0.03149399906396866, ""bb_lower"": 0.027285000309348106, ""obv"": 0.027153000235557556}"
2026-07-28T15:03:59.214707+00:00,15,5,0.03,400,568,103,160.61562222323352,199.45249876210124,184.56310679611664,12.975228358795162,0.6796116504854369,0.7281553398058253,"{""close_lag_1"": 0.12799300253391266, ""ema_9"": 0.10416100174188614, ""bb_mid"": 0.07181300222873688, ""regime_close_vs_ema50"": 0.06159399822354317, ""sma_20"": 0.04500700160861015, ""macd_signal"": 0.04068500176072121, ""vwap"": 0.04047299921512604, ""regime_rsi_14"": 0.03928099945187569, ""bb_upper"": 0.03631100058555603, ""ema_21"": 0.035891998559236526, ""bb_lower"": 0.02699200063943863, ""obv"": 0.02681099995970726, ""rsi_14"": 0.026724999770522118, ""stoch_d"": 0.025635000318288803, ""return_15"": 0.02541700005531311}","{""ema_9"": 0.07479400187730789, ""regime_close_vs_ema50"": 0.07214400172233582, ""ema_21"": 0.06360100209712982, ""close_lag_1"": 0.0635640025138855, ""sma_20"": 0.05932600051164627, ""bb_mid"": 0.050925999879837036, ""vwap"": 0.045956000685691833, ""rsi_14"": 0.04489300027489662, ""bb_upper"": 0.041134998202323914, ""ema_50"": 0.03673499822616577, ""close_lag_10"": 0.03453100100159645, ""bb_width"": 0.03375500068068504, ""regime_rsi_14"": 0.032763998955488205, ""bb_lower"": 0.030352000147104263, ""stoch_k"": 0.027355000376701355}"
2026-07-28T15:06:06.642137+00:00,15,5,0.03,400,568,103,163.69798768457872,201.90575501115114,185.72135922330108,11.858286860932713,0.6504854368932039,0.6893203883495146,"{""close_lag_1"": 0.14194799959659576, ""ema_9"": 0.1308629959821701, ""regime_close_vs_ema50"": 0.05789700150489807, ""vwap"": 0.04320000112056732, ""regime_rsi_14"": 0.03902199864387512, ""sma_20"": 0.03752100095152855, ""macd_signal"": 0.03632599860429764, ""bb_mid"": 0.03460000082850456, ""obv"": 0.03311099857091904, ""ema_50"": 0.030875999480485916, ""return_15"": 0.030473999679088593, ""bb_upper"": 0.03001599945127964, ""rsi_14"": 0.02985900081694126, ""ema_21"": 0.029394999146461487, ""bb_lower"": 0.029123999178409576}","{""regime_close_vs_ema50"": 0.07586699724197388, ""close_lag_1"": 0.07210800051689148, ""ema_9"": 0.06301199644804001, ""sma_20"": 0.06041000038385391, ""bb_mid"": 0.05103199928998947, ""ema_21"": 0.04608999937772751, ""vwap"": 0.04495900124311447, ""ema_50"": 0.043407000601291656, ""rsi_14"": 0.04227399826049805, ""bb_upper"": 0.03838900104165077, ""regime_rsi_14"": 0.03450800105929375, ""bb_width"": 0.03396200016140938, ""close_lag_10"": 0.03267600014805794, ""stoch_d"": 0.0308229997754097, ""bb_lower"": 0.026612000539898872}"
2026-07-28T15:07:56.536946+00:00,15,3,0.1,150,568,103,162.66168029574555,202.67954688482286,185.2029126213594,12.171100338847566,0.6407766990291263,0.6893203883495146,"{""close_lag_1"": 0.135344997048378, ""bb_mid"": 0.13187499344348907, ""return_15"": 0.09125199913978577, ""ema_9"": 0.07949300110340118, ""sma_20"": 0.06729099899530411, ""regime_close_vs_ema50"": 0.056547001004219055, ""ema_21"": 0.04973100125789642, ""regime_rsi_14"": 0.040049001574516296, ""vwap"": 0.03210199996829033, ""rsi_14"": 0.030419999733567238, ""bb_upper"": 0.026993000879883766, ""bb_lower"": 0.026241999119520187, ""close_lag_10"": 0.025452999398112297, ""macd_signal"": 0.02502799965441227, ""ema_50"": 0.023698000237345695}","{""regime_close_vs_ema50"": 0.07776200026273727, ""bb_mid"": 0.0747930034995079, ""sma_20"": 0.0685650035738945, ""ema_21"": 0.06450899690389633, ""close_lag_1"": 0.05835200101137161, ""vwap"": 0.04963799938559532, ""bb_width"": 0.048374999314546585, ""ema_9"": 0.04486500099301338, ""rsi_14"": 0.03916100040078163, ""regime_rsi_14"": 0.032891999930143356, ""bb_upper"": 0.030755000188946724, ""bb_lower"": 0.02838199958205223, ""obv"": 0.027956999838352203, ""close_lag_2"": 0.02712400071322918, ""macd_signal"": 0.026833999902009964}"
